datetime,co,no2,o3,pm10,so2
2020-10-13 04:00:00,169.0,1.77,50.3,5.49,0.268
2020-10-13 05:00:00,166.0,3.21,47.2,5.99,0.248
2020-10-13 06:00:00,191.0,6.02,43.2,7.49,0.214
2020-10-13 07:00:00,192.0,14.2,31.5,9.98,0.329
2020-10-13 08:00:00,237.0,31.4,13.3,11.5,0.523
2020-10-13 09:00:00,258.0,32.7,10.1,12.0,0.625
2020-10-13 10:00:00,211.0,23.1,17.8,17.0,0.693
2020-10-13 11:00:00,210.0,18.3,28.9,16.0,0.522
2020-10-13 12:00:00,209.0,17.5,36.6,10.5,0.552
2020-10-13 13:00:00,186.0,16.7,41.8,11.5,0.369
2020-10-13 14:00:00,179.0,12.1,52.1,11.0,0.239
2020-10-13 15:00:00,195.0,12.6,54.3,11.0,0.34
2020-10-13 16:00:00,193.0,15.2,51.6,11.0,0.218
2020-10-13 17:00:00,215.0,19.6,43.8,8.48,0.351
2020-10-13 18:00:00,234.0,30.9,30.2,8.48,0.235
2020-10-13 19:00:00,297.0,43.0,16.9,16.5,0.225
2020-10-13 20:00:00,387.0,50.0,7.67,25.0,0.359
2020-10-13 21:00:00,235.0,31.2,30.6,23.5,0.481
2020-10-13 22:00:00,181.0,14.9,42.7,13.0,0.202
2020-10-13 23:00:00,180.0,17.4,35.0,7.49,0.188
2020-10-14 00:00:00,179.0,26.4,23.7,9.48,0.482
2020-10-14 01:00:00,194.0,20.5,28.7,8.48,0.368
2020-10-14 02:00:00,187.0,23.2,27.4,6.49,0.46
2020-10-14 03:00:00,184.0,30.3,17.7,5.99,0.741
2020-10-14 04:00:00,205.0,33.8,13.8,6.99,1.43
2020-10-14 05:00:00,181.0,34.5,9.56,8.48,1.62
2020-10-14 06:00:00,191.0,36.1,8.06,8.48,1.65
2020-10-14 07:00:00,194.0,32.2,13.5,7.49,1.09
2020-10-14 08:00:00,242.0,25.1,23.8,7.98,0.615
2020-10-14 09:00:00,231.0,22.8,27.6,75.8,0.511
2020-10-14 16:00:00,217.0,18.2,38.0,14.0,0.431
2020-10-14 17:00:00,240.0,25.4,34.5,12.0,0.603
2020-10-14 18:00:00,226.0,21.2,39.0,11.0,0.594
2020-10-14 19:00:00,239.0,21.3,42.6,9.98,0.302
2020-10-14 20:00:00,215.0,17.3,47.0,8.98,0.409
2020-10-14 21:00:00,189.0,10.2,48.2,9.98,0.472
2020-10-14 22:00:00,181.0,5.71,43.2,9.98,0.242
2020-10-14 23:00:00,-1.0,-1.0,-1.0,9.48,-1.0
2020-10-15 00:00:00,194.0,10.7,57.1,10.5,0.363
2020-10-15 01:00:00,179.0,2.15,61.2,9.98,0.3
2020-10-15 02:00:00,177.0,2.06,62.0,7.98,0.229
2020-10-15 03:00:00,159.0,3.57,50.3,5.99,0.244
2020-10-15 04:00:00,174.0,6.35,45.6,5.99,0.301
2020-10-15 05:00:00,162.0,8.41,40.8,8.48,0.339
2020-10-15 06:00:00,172.0,17.8,28.0,9.98,1.12
2020-10-15 07:00:00,188.0,23.8,20.8,11.0,1.46
2020-10-15 08:00:00,196.0,25.2,21.6,11.5,1.52
2020-10-15 09:00:00,194.0,30.6,20.9,11.0,0.984
2020-10-15 10:00:00,188.0,31.6,21.9,11.5,1.59
2020-10-15 11:00:00,196.0,22.9,29.1,12.0,1.07
2020-10-15 12:00:00,215.0,29.7,24.2,14.0,1.13
2020-10-15 13:00:00,205.0,32.8,30.1,12.5,1.19
2020-10-15 14:00:00,216.0,29.3,36.7,9.48,1.67
2020-10-15 15:00:00,217.0,35.1,31.4,10.5,2.02
2020-10-15 16:00:00,247.0,41.8,24.7,13.5,1.27
2020-10-15 17:00:00,279.0,44.8,17.8,17.5,1.13
2020-10-15 18:00:00,400.0,49.0,12.9,23.5,0.942
2020-10-15 19:00:00,245.0,27.2,29.9,20.5,0.589
2020-10-15 20:00:00,193.0,26.0,30.5,12.0,0.85
2020-10-16 04:00:00,164.0,26.1,39.9,0.499,0.548
2020-10-16 05:00:00,169.0,30.2,36.2,0.499,0.633
2020-10-16 06:00:00,172.0,34.4,35.7,2.0,0.929
2020-10-16 07:00:00,258.0,29.0,46.6,3.99,0.568
2020-10-16 08:00:00,237.0,35.1,39.8,10.5,0.597
2020-10-16 09:00:00,208.0,33.5,38.8,13.5,0.482
2020-10-16 10:00:00,198.0,40.0,30.1,11.0,0.87
2020-10-16 11:00:00,221.0,43.3,26.1,13.5,0.857
2020-10-16 12:00:00,231.0,40.5,33.0,13.5,0.728
2020-10-16 13:00:00,248.0,37.8,35.2,10.5,0.812
2020-10-16 14:00:00,243.0,34.7,38.5,11.0,0.711
2020-10-16 15:00:00,250.0,42.5,32.1,15.0,0.958
2020-10-16 16:00:00,323.0,50.8,24.6,20.5,0.978
2020-10-16 17:00:00,298.0,51.5,21.5,23.0,1.01
2020-10-16 18:00:00,261.0,46.9,24.5,20.5,0.888
2020-10-16 19:00:00,267.0,40.0,31.8,15.0,0.503
2020-10-16 20:00:00,277.0,27.2,42.3,11.5,0.335
2020-10-16 21:00:00,234.0,22.6,43.9,9.48,0.419
2020-10-16 22:00:00,203.0,31.4,34.4,7.98,0.445
2020-10-16 23:00:00,187.0,26.0,39.0,7.98,0.645
2020-10-17 00:00:00,314.0,17.8,38.3,6.99,0.143
2020-10-17 01:00:00,239.0,13.0,42.8,5.99,0.261
2020-10-17 02:00:00,203.0,9.35,46.4,5.49,0.154
2020-10-17 03:00:00,187.0,10.2,43.4,4.99,0.0723
2020-10-17 04:00:00,181.0,4.61,47.1,5.99,0.23
2020-10-17 05:00:00,176.0,4.84,46.5,5.49,0.0749
2020-10-17 06:00:00,177.0,8.16,41.8,3.99,0.244
2020-10-17 07:00:00,180.0,8.51,43.0,3.99,0.222
2020-10-17 08:00:00,180.0,8.75,42.4,2.99,0.147
2020-10-17 09:00:00,193.0,10.3,43.8,2.99,-0.0118
2020-10-17 10:00:00,206.0,11.9,43.7,5.49,-0.0131
2020-10-17 11:00:00,207.0,11.2,50.6,6.99,0.177
2020-10-17 12:00:00,185.0,8.82,57.6,7.49,0.0591
2020-10-17 13:00:00,186.0,7.09,60.9,9.48,0.217
2020-10-17 14:00:00,177.0,6.27,64.7,9.48,0.0315
2020-10-17 15:00:00,180.0,6.61,65.8,6.49,0.108
2020-10-17 16:00:00,188.0,8.01,63.9,11.0,0.152
2020-10-17 17:00:00,191.0,9.0,62.1,11.5,0.381
2020-10-17 18:00:00,225.0,13.1,56.8,5.49,0.369
2020-10-17 19:00:00,251.0,10.4,55.8,5.49,0.189
2020-10-17 20:00:00,194.0,6.61,58.0,6.49,0.0696
2020-10-17 21:00:00,184.0,5.3,55.9,6.49,0.12
2020-10-17 22:00:00,200.0,4.26,55.4,5.99,0.38
2020-10-17 23:00:00,198.0,2.93,57.9,5.49,0.285
2020-10-18 00:00:00,182.0,1.47,58.4,3.99,0.142
2020-10-18 01:00:00,181.0,0.766,58.2,2.99,0.238
2020-10-18 02:00:00,155.0,0.443,59.6,4.49,0.247
2020-10-18 03:00:00,153.0,-0.0437,59.3,5.49,0.145
2020-10-18 04:00:00,156.0,-0.101,56.5,4.49,0.231
2020-10-18 05:00:00,160.0,0.199,56.2,4.49,0.191
2020-10-18 06:00:00,151.0,0.19,56.4,4.49,0.217
2020-10-18 07:00:00,164.0,2.33,53.5,2.99,0.193
2020-10-18 08:00:00,215.0,11.6,53.7,1.5,0.397
2020-10-18 09:00:00,270.0,15.9,50.4,3.49,0.561
2020-10-18 10:00:00,238.0,19.8,49.2,6.49,0.229
2020-10-18 11:00:00,279.0,23.8,45.4,6.49,0.264
2020-10-18 12:00:00,274.0,24.9,48.7,7.98,0.608
2020-10-18 13:00:00,243.0,16.3,55.0,9.48,0.189
2020-10-18 14:00:00,243.0,17.1,53.7,7.49,0.204
2020-10-18 15:00:00,211.0,15.6,53.1,6.49,0.44
2020-10-18 16:00:00,222.0,21.7,42.0,5.49,0.451
2020-10-18 17:00:00,235.0,16.1,55.2,3.99,0.271
2020-10-18 18:00:00,281.0,21.9,49.0,5.99,0.0263
2020-10-18 19:00:00,280.0,20.8,45.8,8.48,0.0355
2020-10-18 20:00:00,216.0,8.35,55.1,7.49,0.196
2020-10-18 21:00:00,197.0,3.25,53.2,3.99,0.217
2020-10-18 22:00:00,187.0,2.06,57.3,1.5,0.0394
2020-10-18 23:00:00,-1.0,-1.0,-1.0,1.5,-1.0
2020-10-19 00:00:00,168.0,0.369,57.1,2.5,0.125
2020-10-19 01:00:00,173.0,0.106,58.2,2.99,0.261
2020-10-19 02:00:00,162.0,-0.408,59.9,3.49,0.422
2020-10-19 03:00:00,150.0,0.772,56.5,2.99,0.172
2020-10-19 04:00:00,156.0,0.35,58.7,-0.499,0.227
2020-10-19 05:00:00,156.0,5.01,52.9,-2.99,0.286
2020-10-19 06:00:00,167.0,10.5,50.6,-0.5,0.247
2020-10-19 07:00:00,182.0,18.6,42.3,0.998,0.156
2020-10-19 08:00:00,201.0,15.6,46.4,2.0,0.2
2020-10-19 09:00:00,205.0,28.7,33.1,1.5,0.315
2020-10-19 10:00:00,251.0,35.0,25.6,2.5,0.197
2020-10-19 11:00:00,243.0,21.1,38.7,4.49,0.424
2020-10-19 12:00:00,222.0,18.5,41.5,3.49,0.728
2020-10-19 13:00:00,233.0,19.9,41.0,2.5,1.09
2020-10-19 14:00:00,212.0,17.1,41.7,4.99,0.773
2020-10-19 15:00:00,236.0,23.8,34.6,8.48,0.491
2020-10-19 16:00:00,313.0,38.0,24.3,17.0,1.01
2020-10-19 17:00:00,313.0,39.4,24.0,23.5,0.984
2020-10-19 18:00:00,282.0,31.3,28.5,21.0,0.654
2020-10-19 19:00:00,273.0,28.4,30.3,18.5,0.702
2020-10-19 20:00:00,236.0,21.7,33.3,15.5,0.539
2020-10-19 21:00:00,218.0,11.4,39.2,12.0,0.156
2020-10-19 22:00:00,210.0,5.66,50.4,7.98,0.242
2020-10-19 23:00:00,190.0,4.63,54.2,2.99,0.393
2020-10-20 02:00:00,162.0,2.76,41.9,2.5,0.478
2020-10-20 03:00:00,165.0,2.57,41.1,2.5,0.498
2020-10-20 04:00:00,166.0,3.23,43.4,2.5,0.514
2020-10-20 05:00:00,166.0,2.65,44.6,1.5,0.34
2020-10-20 06:00:00,171.0,10.3,38.1,0.998,0.317
2020-10-20 07:00:00,221.0,26.9,25.4,2.99,0.524
2020-10-20 08:00:00,247.0,34.6,21.8,14.0,0.714
2020-10-20 09:00:00,256.0,33.8,21.2,23.5,0.649
2020-10-20 10:00:00,209.0,17.5,35.5,17.0,0.447
2020-10-20 11:00:00,226.0,20.2,34.3,13.5,0.503
2020-10-20 12:00:00,200.0,16.0,37.7,15.5,0.434
2020-10-20 13:00:00,185.0,10.3,43.2,13.5,0.263
2020-10-20 14:00:00,219.0,14.0,40.7,13.0,0.216
2020-10-20 15:00:00,222.0,13.8,40.2,13.0,0.417
2020-10-20 16:00:00,195.0,15.6,38.6,12.0,0.227
2020-10-20 17:00:00,334.0,40.7,17.5,15.5,0.527
2020-10-20 18:00:00,1010.0,76.4,1.98,53.9,3.16
2020-10-20 19:00:00,1000.0,81.4,1.63,92.8,3.94
2020-10-20 20:00:00,581.0,57.9,1.57,70.4,1.98
2020-10-20 21:00:00,424.0,46.4,4.34,39.9,0.887
2020-10-20 22:00:00,268.0,27.4,14.8,25.4,0.285
2020-10-20 23:00:00,242.0,22.7,16.5,13.0,0.455
2020-10-21 00:00:00,215.0,14.7,16.7,9.48,0.338
2020-10-21 01:00:00,179.0,3.7,23.9,6.49,0.267
2020-10-21 02:00:00,166.0,1.19,26.6,4.99,0.336
2020-10-21 03:00:00,165.0,2.13,27.3,3.49,-0.0788
2020-10-21 04:00:00,156.0,1.66,32.9,2.5,0.218
2020-10-21 05:00:00,167.0,5.41,36.8,1.5,0.179
2020-10-21 06:00:00,171.0,6.42,37.8,2.5,0.042
2020-10-21 07:00:00,190.0,12.4,31.1,4.99,0.187
2020-10-21 08:00:00,201.0,22.0,22.2,6.99,0.355
2020-10-21 09:00:00,200.0,13.4,32.2,8.48,0.464
2020-10-21 10:00:00,185.0,12.9,33.8,8.48,0.399
2020-10-21 11:00:00,184.0,10.3,36.0,7.98,0.231
2020-10-21 12:00:00,191.0,9.84,38.2,7.98,0.52
2020-10-21 13:00:00,191.0,11.0,33.5,8.48,0.377
2020-10-21 14:00:00,201.0,12.0,28.7,10.5,0.574
2020-10-21 15:00:00,201.0,10.4,26.3,13.5,0.239
2020-10-21 16:00:00,212.0,10.5,22.0,15.5,0.319
2020-10-21 17:00:00,220.0,10.8,18.1,16.0,0.0959
2020-10-21 18:00:00,219.0,8.22,17.8,17.5,0.205
2020-10-21 19:00:00,222.0,6.62,18.4,15.5,0.185
2020-10-21 20:00:00,223.0,5.65,18.3,12.0,0.463
2020-10-21 21:00:00,226.0,4.64,18.7,14.0,0.335
2020-10-21 22:00:00,229.0,3.74,19.4,17.0,0.198
2020-10-21 23:00:00,237.0,4.4,19.6,19.0,0.193
2020-10-22 00:00:00,249.0,3.23,19.6,17.5,0.116
2020-10-22 01:00:00,252.0,3.55,19.8,15.5,0.265
2020-10-22 02:00:00,257.0,3.04,20.7,16.5,0.263
2020-10-22 03:00:00,256.0,2.74,23.0,20.0,0.162
2020-10-22 04:00:00,261.0,2.82,22.1,20.0,0.131
2020-10-22 05:00:00,256.0,2.85,23.4,22.0,0.36
2020-10-22 06:00:00,257.0,3.47,22.7,21.0,0.343
2020-10-22 07:00:00,260.0,7.01,18.5,14.0,0.297
2020-10-22 08:00:00,271.0,10.2,15.5,12.0,0.378
2020-10-22 09:00:00,265.0,12.5,14.4,8.48,0.578
2020-10-22 10:00:00,275.0,13.5,15.5,4.99,0.447
2020-10-22 11:00:00,261.0,13.4,18.0,3.99,0.514
2020-10-22 12:00:00,263.0,13.0,19.6,3.49,0.414
2020-10-22 13:00:00,262.0,14.3,19.6,3.49,0.209
2020-10-22 14:00:00,270.0,14.1,21.2,6.99,0.317
2020-10-22 15:00:00,277.0,17.4,20.8,13.0,0.292
2020-10-22 16:00:00,283.0,20.2,20.8,13.5,0.56
2020-10-22 17:00:00,370.0,33.1,13.7,12.0,0.466
2020-10-22 18:00:00,256.0,23.9,25.3,11.0,0.0499
2020-10-22 19:00:00,222.0,13.1,34.7,6.49,0.28
2020-10-22 20:00:00,239.0,7.24,34.0,2.5,0.325
2020-10-22 21:00:00,256.0,6.84,30.6,0.998,0.321
2020-10-22 22:00:00,242.0,4.91,32.9,2.5,0.272
2020-10-22 23:00:00,-1.0,-1.0,-1.0,2.99,-1.0
2020-10-23 00:00:00,215.0,2.55,42.0,2.5,0.183
2020-10-23 01:00:00,215.0,5.18,40.1,3.99,0.233
2020-10-23 02:00:00,246.0,5.51,36.2,3.99,0.373
2020-10-23 03:00:00,216.0,2.01,44.7,2.99,0.164
2020-10-23 04:00:00,166.0,1.34,55.7,3.99,0.25
2020-10-23 05:00:00,157.0,2.05,55.5,5.99,0.25
2020-10-23 06:00:00,159.0,3.85,53.8,7.49,0.256
2020-10-23 07:00:00,172.0,11.1,48.0,8.48,0.344
2020-10-23 08:00:00,191.0,16.3,42.7,8.48,0.0762
2020-10-23 09:00:00,194.0,17.2,42.8,8.48,0.3
2020-10-23 10:00:00,211.0,22.3,40.8,9.48,0.235
2020-10-23 11:00:00,206.0,20.1,42.5,9.98,0.418
2020-10-23 12:00:00,186.0,14.7,48.1,10.5,0.255
2020-10-23 13:00:00,185.0,16.1,47.7,9.98,0.314
2020-10-23 14:00:00,215.0,11.3,37.4,5.99,0.565
2020-10-23 15:00:00,200.0,8.55,31.9,2.5,0.23
2020-10-23 16:00:00,213.0,10.3,32.4,2.0,0.654
2020-10-23 17:00:00,243.0,12.0,31.9,3.49,0.627
2020-10-23 18:00:00,233.0,12.1,29.7,4.49,0.143
2020-10-23 19:00:00,217.0,9.68,36.1,2.5,0.26
2020-10-23 20:00:00,207.0,8.52,39.3,0.0,0.218
2020-10-23 21:00:00,210.0,7.89,41.1,0.998,0.339
2020-10-23 22:00:00,230.0,7.98,34.4,6.49,0.434
2020-10-23 23:00:00,229.0,7.79,34.4,9.48,0.347
2020-10-24 00:00:00,230.0,4.66,42.8,7.49,0.369
2020-10-24 01:00:00,209.0,5.46,44.9,5.99,0.263
2020-10-24 02:00:00,228.0,5.79,44.3,5.49,0.372
2020-10-24 03:00:00,230.0,10.4,38.6,4.49,0.373
2020-10-24 04:00:00,216.0,13.1,31.2,3.99,0.415
2020-10-24 05:00:00,216.0,9.65,29.5,4.99,0.378
2020-10-24 06:00:00,183.0,4.85,33.1,6.99,0.279
2020-10-24 07:00:00,177.0,9.56,28.4,6.99,0.129
2020-10-24 08:00:00,180.0,9.13,23.9,3.99,0.164
2020-10-24 09:00:00,226.0,18.6,21.2,2.0,-0.0618
2020-10-24 10:00:00,232.0,18.1,31.4,2.99,0.267
2020-10-24 11:00:00,221.0,14.3,35.7,10.5,0.261
2020-10-24 12:00:00,223.0,16.0,37.2,18.0,0.377
2020-10-24 13:00:00,215.0,13.5,41.3,16.0,0.158
2020-10-24 14:00:00,215.0,14.4,37.5,13.5,0.369
2020-10-24 15:00:00,199.0,14.9,34.6,13.0,0.246
2020-10-24 16:00:00,206.0,15.7,30.2,11.5,0.163
2020-10-24 17:00:00,205.0,15.4,29.7,11.0,0.284
2020-10-24 18:00:00,225.0,18.7,28.1,9.98,0.369
2020-10-24 19:00:00,215.0,15.1,29.1,8.48,0.409
2020-10-24 20:00:00,219.0,13.1,25.4,6.49,0.393
2020-10-24 21:00:00,198.0,6.05,31.4,2.99,0.261
2020-10-24 22:00:00,226.0,7.45,35.4,1.5,0.753
2020-10-24 23:00:00,259.0,13.6,38.3,4.99,0.417
2020-10-25 01:00:00,290.0,10.1,42.0,7.49,0.502
2020-10-25 02:00:00,198.0,6.76,44.7,2.5,0.496
2020-10-25 05:00:00,177.0,3.18,37.4,6.99,0.363
2020-10-25 15:00:00,183.0,9.11,45.8,6.49,0.393
2020-10-26 14:00:00,196.0,12.5,35.9,15.0,0.752
2020-10-26 21:00:00,201.0,5.4,28.2,12.0,0.481
2020-10-26 23:00:00,-1.0,-1.0,-1.0,7.98,-1.0
2020-10-27 07:00:00,233.0,1.86,32.6,12.5,0.528
2020-10-28 02:00:00,170.0,1.46,64.5,5.49,0.57
2020-10-29 08:00:00,208.0,11.9,26.2,7.49,0.453
2020-10-29 09:00:00,251.0,20.6,21.0,7.49,0.42
2020-10-29 14:00:00,216.0,16.1,32.3,20.5,0.64
2020-10-29 16:00:00,284.0,26.3,18.2,18.5,0.867
2020-10-30 16:00:00,341.0,43.1,8.1,49.4,0.991
2020-10-30 23:00:00,-1.0,-1.0,-1.0,14.5,-1.0
2020-10-31 07:00:00,237.0,13.1,14.4,6.49,0.555
2020-10-31 10:00:00,224.0,14.3,9.64,15.5,0.587
2020-10-31 11:00:00,295.0,20.2,8.86,19.5,0.725
2020-10-31 13:00:00,270.0,13.1,27.2,20.5,0.907
2020-10-31 14:00:00,275.0,18.8,22.6,21.0,0.758
2020-11-21 10:00:00,186.0,15.1,40.5,7.98,0.573
2020-11-21 11:00:00,200.0,15.4,41.6,4.99,0.385
2020-11-21 12:00:00,200.0,12.8,47.4,3.99,0.555
2020-11-25 20:00:00,251.0,17.0,37.7,13.5,0.691
2020-11-28 10:00:00,218.0,10.9,20.6,5.49,0.996
2020-11-28 11:00:00,248.0,12.7,18.5,6.49,0.633
2020-11-28 12:00:00,301.0,17.7,15.3,6.49,1.4
2020-11-28 13:00:00,276.0,16.2,20.7,6.99,1.01
2020-11-30 15:00:00,306.0,20.0,1.61,14.0,1.39
2020-12-05 10:00:00,253.0,5.68,25.1,13.0,0.194
2020-12-05 11:00:00,257.0,6.38,25.0,13.0,0.284
2020-12-05 12:00:00,254.0,7.03,25.1,13.0,0.272
2020-12-06 15:00:00,211.0,6.95,35.6,19.5,0.233
2020-12-07 14:00:00,170.0,10.3,52.2,35.9,0.397
2020-12-08 20:00:00,207.0,9.19,42.7,39.9,-0.092
2020-12-08 23:00:00,187.0,3.03,51.5,22.5,-0.21
2020-12-09 11:00:00,216.0,18.3,31.7,45.9,0.411
2020-12-16 18:00:00,270.0,15.9,17.1,12.3,0.393
2020-12-17 01:00:00,200.0,2.38,38.1,2.47,0.289
2020-12-17 02:00:00,200.0,3.3,39.1,2.96,0.327
2020-12-17 03:00:00,184.0,2.42,45.8,2.47,0.369
2020-12-17 04:00:00,178.0,1.4,48.8,3.94,0.328
2020-12-17 05:00:00,169.0,0.789,50.5,4.44,0.371
2020-12-17 06:00:00,172.0,1.54,51.1,2.96,0.252
2020-12-17 07:00:00,184.0,4.06,48.3,2.47,0.307
2020-12-17 08:00:00,196.0,14.4,37.8,2.96,0.444
2020-12-17 09:00:00,234.0,27.3,25.7,3.45,0.395
2020-12-18 12:00:00,224.0,16.5,26.2,2.96,0.513
2020-12-18 20:00:00,306.0,18.8,15.7,15.8,0.393
2020-12-19 12:00:00,268.0,21.3,16.2,9.86,0.551
2020-12-19 13:00:00,271.0,20.1,19.8,10.8,0.62
2020-12-24 01:00:00,225.0,7.28,51.7,17.7,0.531
2020-12-25 23:00:00,-1.0,-1.0,-1.0,4.44,-1.0
2020-12-26 03:00:00,223.0,18.2,23.8,2.47,1.15
2020-12-26 06:00:00,216.0,17.6,25.5,2.96,0.496
2020-12-26 10:00:00,261.0,21.9,26.2,3.94,1.05
2020-12-26 11:00:00,270.0,29.5,19.7,1.97,1.59
2020-12-26 12:00:00,268.0,34.4,17.1,3.94,1.6
2020-12-26 13:00:00,324.0,36.0,15.1,6.41,1.44
2020-12-26 14:00:00,334.0,29.4,23.8,7.4,1.04
2020-12-29 11:00:00,230.0,11.6,31.3,5.92,0.475
2020-12-29 12:00:00,232.0,13.9,29.5,5.42,0.29
2020-12-29 13:00:00,236.0,15.6,28.1,5.92,0.293
2020-12-29 14:00:00,244.0,18.6,26.1,7.89,0.234
2020-12-29 15:00:00,250.0,21.7,24.3,8.87,0.596
2020-12-29 16:00:00,235.0,17.4,28.2,8.38,0.62
2020-12-29 17:00:00,246.0,22.5,24.9,8.38,0.859
2020-12-29 18:00:00,229.0,13.3,33.4,7.4,0.621
2020-12-29 19:00:00,231.0,12.2,34.2,3.45,0.796
2020-12-29 20:00:00,231.0,9.98,35.9,1.97,0.812
2020-12-29 21:00:00,228.0,8.35,35.8,3.94,0.542
2020-12-29 22:00:00,225.0,6.11,36.4,4.93,0.508
2020-12-29 23:00:00,-1.0,-1.0,-1.0,4.44,-1.0
2020-12-30 00:00:00,222.0,4.38,36.7,2.96,0.477
2020-12-30 01:00:00,217.0,3.1,37.0,1.97,0.582
2020-12-30 02:00:00,219.0,2.41,36.0,2.47,0.781
2020-12-30 03:00:00,219.0,1.49,34.3,4.44,0.584
2020-12-30 04:00:00,225.0,1.75,32.6,5.42,0.695
2020-12-30 05:00:00,225.0,2.86,29.9,3.45,0.541
2020-12-30 06:00:00,229.0,3.92,27.0,2.96,0.413
2020-12-30 07:00:00,235.0,4.08,26.1,3.45,0.416
2020-12-30 08:00:00,242.0,6.08,25.6,1.97,0.487
2020-12-30 09:00:00,230.0,8.58,34.0,1.97,0.569
2020-12-30 10:00:00,232.0,9.81,37.1,4.93,0.42
2020-12-30 11:00:00,230.0,10.0,38.1,7.89,0.629
2020-12-30 12:00:00,237.0,9.85,37.9,10.4,0.682
2020-12-30 13:00:00,245.0,11.1,35.0,15.3,0.653
2020-12-30 14:00:00,248.0,13.3,33.3,14.3,0.8
2020-12-30 15:00:00,245.0,13.1,33.6,12.8,0.849
2020-12-30 16:00:00,243.0,13.5,33.2,13.8,0.914
2020-12-30 17:00:00,246.0,12.7,34.5,11.8,0.735
2020-12-30 18:00:00,245.0,13.0,35.3,11.8,0.833
2020-12-30 19:00:00,240.0,9.55,35.7,11.3,0.716
2020-12-30 20:00:00,232.0,8.16,37.5,10.4,0.603
2020-12-30 21:00:00,231.0,7.36,37.5,8.87,0.472
2020-12-30 22:00:00,226.0,4.82,39.1,7.89,0.577
2020-12-31 11:00:00,311.0,35.0,5.54,9.37,1.02
2020-12-31 12:00:00,302.0,29.5,7.15,10.8,1.06
2020-12-31 13:00:00,290.0,26.4,6.39,10.8,0.564
2020-12-31 14:00:00,275.0,20.0,11.3,9.37,0.639
2020-12-31 15:00:00,280.0,22.7,8.63,9.37,0.536
2020-12-31 16:00:00,307.0,25.5,4.78,8.38,0.56
2020-12-31 17:00:00,294.0,26.7,2.58,7.4,0.62
2020-12-31 18:00:00,342.0,20.1,5.35,9.86,0.612
2020-12-31 19:00:00,445.0,23.6,3.22,16.8,0.924
2020-12-31 20:00:00,435.0,18.7,4.69,20.2,0.697
2020-12-31 21:00:00,401.0,18.1,7.21,13.8,0.565
2020-12-31 22:00:00,342.0,12.5,10.4,9.37,0.545
2020-12-31 23:00:00,255.0,5.03,27.6,9.86,0.289
2021-01-01 00:00:00,255.0,4.32,36.5,13.3,0.327
2021-01-01 01:00:00,239.0,6.23,36.0,28.1,1.15
2021-01-01 02:00:00,235.0,5.77,34.3,36.0,0.714
2021-01-01 03:00:00,234.0,4.05,33.1,27.1,0.352
2021-01-03 04:00:00,256.0,6.87,34.6,1.97,0.591
2021-01-03 05:00:00,260.0,2.77,36.2,2.96,0.948
2021-01-03 06:00:00,260.0,7.7,28.3,3.94,0.955
2021-01-03 07:00:00,307.0,8.26,26.1,3.45,0.85
2021-01-03 08:00:00,304.0,9.75,22.6,2.47,1.03
2021-01-03 09:00:00,311.0,8.19,23.9,2.47,0.639
2021-01-03 10:00:00,328.0,9.22,21.3,3.45,0.752
2021-01-03 11:00:00,338.0,9.09,20.4,3.94,0.579
2021-01-03 12:00:00,354.0,11.9,17.5,4.93,0.892
2021-01-03 13:00:00,427.0,17.3,14.3,6.9,1.06
2021-01-03 14:00:00,368.0,13.9,15.4,6.9,1.05
2021-01-03 15:00:00,378.0,21.9,11.0,6.9,1.37
2021-01-03 16:00:00,341.0,17.7,14.5,8.87,1.2
2021-01-03 17:00:00,368.0,22.0,12.9,9.37,1.4
2021-01-03 18:00:00,373.0,27.6,9.23,9.86,1.4
2021-01-03 19:00:00,377.0,26.5,9.11,11.3,1.51
2021-01-03 20:00:00,374.0,22.4,10.1,11.3,1.28
2021-01-03 21:00:00,298.0,17.6,11.5,10.4,1.27
2021-01-03 22:00:00,289.0,21.0,7.26,9.37,1.45
2021-01-03 23:00:00,281.0,14.7,11.7,7.89,1.01
2021-01-04 00:00:00,259.0,21.1,4.29,5.92,1.79
2021-01-04 01:00:00,276.0,15.1,9.63,5.92,1.57
2021-01-04 02:00:00,256.0,16.9,7.18,7.4,1.4
2021-01-04 03:00:00,251.0,8.57,13.3,6.9,1.17
2021-01-04 04:00:00,252.0,6.79,13.7,5.92,1.3
2021-01-04 05:00:00,263.0,7.56,12.2,5.92,1.16
2021-01-04 06:00:00,264.0,14.7,6.06,5.92,1.09
2021-01-04 07:00:00,292.0,22.6,2.87,6.41,1.35
2021-01-04 08:00:00,338.0,31.4,0.674,8.38,2.2
2021-01-04 09:00:00,376.0,29.8,0.462,11.3,1.87
2021-01-04 10:00:00,386.0,32.7,0.418,18.7,2.2
2021-01-04 11:00:00,453.0,38.4,0.921,23.2,2.61
2021-01-04 12:00:00,426.0,35.7,1.87,21.7,2.29
2021-01-04 13:00:00,359.0,29.4,4.02,17.7,1.54
2021-01-04 14:00:00,348.0,31.3,3.84,14.8,1.88
2021-01-04 15:00:00,405.0,32.8,2.2,15.3,1.7
2021-01-04 16:00:00,328.0,25.0,1.56,14.8,1.35
2021-01-04 17:00:00,328.0,23.3,2.37,12.8,1.27
2021-01-04 18:00:00,372.0,29.2,0.884,13.3,1.52
